activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
Not Determined,15711032,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(Cl)nc12,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,,CHEMBL3612502,,CHEMBL3612502,,0,,2498792,,1,0,,,IC50,,,,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,,,,
,15711033,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccn2ncc(/C=N/N(C)S(=O)(=O)c3cc([N+](=O)[O-])ccc3C)c2n1,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,"{'bei': '13.02', 'le': '0.26', 'lle': '3.15', 'sei': '4.11'}",CHEMBL3612503,,CHEMBL3612503,5.06,0,http://www.openphacts.org/units/Nanomolar,2498793,=,1,1,=,,IC50,nM,,8750.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,8750.0
,15711034,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2ccn3ncc(/C=N/N(C)S(=O)(=O)c4cc([N+](=O)[O-])ccc4C)c3n2)cc1OC,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,,CHEMBL3612504,,CHEMBL3612504,,0,http://www.openphacts.org/units/Nanomolar,2498794,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,15711035,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(-c3cccnc3)nc12,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,,CHEMBL3612505,,CHEMBL3612505,,0,http://www.openphacts.org/units/Nanomolar,2498795,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,15711036,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2ccn3ncc(/C=N/N(C)S(=O)(=O)c4cc([N+](=O)[O-])ccc4C)c3n2)cn1,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,,CHEMBL3612506,,CHEMBL3612506,,0,http://www.openphacts.org/units/Nanomolar,2498796,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,15711037,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)nc12,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,"{'bei': '14.38', 'le': '0.28', 'lle': '4.27', 'sei': '3.91'}",CHEMBL3612507,,CHEMBL3612507,5.74,0,http://www.openphacts.org/units/Nanomolar,2498797,=,1,1,=,,IC50,nM,,1811.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,1811.0
Not Determined,15711038,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccn2ncc(/C=N/N(C)S(=O)(=O)c3cc([N+](=O)[O-])ccc3C)c2n1,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,,CHEMBL3612508,,CHEMBL3612508,,0,,2498798,,1,0,,,IC50,,,,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,,,,
Not Determined,15711039,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(N(C)C)nc12,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,,CHEMBL3612509,,CHEMBL3612509,,0,,2498799,,1,0,,,IC50,,,,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,,,,
Not Determined,15711040,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(N3CCOCC3)nc12,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,,CHEMBL3612510,,CHEMBL3612510,,0,,2498800,,1,0,,,IC50,,,,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,,,,
Not Determined,15711041,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)NCCc1cnn2ccc(Cl)nc12,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,,CHEMBL3612511,,CHEMBL3612511,,0,,2498801,,1,0,,,IC50,,,,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,,,,
Not Determined,15711042,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)CCc1cnn2ccc(Cl)nc12,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,,CHEMBL3612512,,CHEMBL3612512,,0,,2498802,,1,0,,,IC50,,,,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,,,,
,15711043,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C#N)cc1S(=O)(=O)N(C)CCc1cnn2ccc(Cl)nc12,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,,CHEMBL3612513,,CHEMBL3612513,,0,http://www.openphacts.org/units/Nanomolar,2498803,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,15711044,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)n1cc(-c2cnn3ccc(Cl)nc23)cn1,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,"{'bei': '13.79', 'le': '0.28', 'lle': '3.07', 'sei': '4.61'}",CHEMBL3612514,,CHEMBL3612514,5.78,0,http://www.openphacts.org/units/Nanomolar,2498804,=,1,1,=,,IC50,nM,,1680.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,1680.0
Not Determined,15711045,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)n1ccc(-c2cnn3ccc(Cl)nc23)n1,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,,CHEMBL3612515,,CHEMBL3612515,,0,,2498805,,1,0,,,IC50,,,,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,,,,
Not Determined,15711046,[],CHEMBL3615644,Inhibition of CDK7 (unknown origin) by radiometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)n1ccc(-c2cnn3ccc(Cl)nc23)c1,,,CHEMBL3612060,Bioorg. Med. Chem.,2015.0,,CHEMBL3612622,,CHEMBL3612622,,0,,2498932,,1,0,,,IC50,,,,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,,,,
,15736620,[],CHEMBL3625831,Inhibition of human recombinant CDK7,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCNC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12,,,CHEMBL3621115,Bioorg. Med. Chem. Lett.,2015.0,,CHEMBL3623375,,CHEMBL3623375,,0,http://www.openphacts.org/units/Nanomolar,2505933,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,10.0
267708,16261880,[],CHEMBL3707507,"Kinase Assay: The compounds from the examples below were investigated for their CDK2/cyclin E, CDK1/cyclin B, CDK4/cyclin D1 and CDK7/cyclin H, ERK-2, and PKA inhibitory activity. His6-tagged recombinant human cyclin-dependent kinases CDK1/cyclin B1, CDK2/cyclin E, CDK4 and CDK7/cyclin H were expressed in sf9 cells using a baculovirus expression system. Recombinant cyclin D1 was expressed in E. coli. Proteins were purified by metal chelate affinity chromatography to greater than 90% homogeneity. Kinase assays were performed in 96-well plates using recombinant CDK/cyclins, recombinant active ERK-2 (Upstate Biotechnology), or cyclic AMP-dependent kinase (PKA) catalytic subunit (Calbiochem Cat. 539487). Assays were performed in assay buffer (25 mM beta -glycerophosphate, 20 mM MOPS, 5 mM EGTA, 1 mM DTT, 1 mM Na3VO3, pH 7.4), into which were added 2-4 ug of active enzyme with appropriate substrates (purified histone H1 for CDK2, recombinant GST-retinoblastoma protein (residues 773-928) for CDK4.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,,,CHEMBL3639056,,2014.0,"{'bei': '13.26', 'le': '0.25', 'lle': '1.45', 'sei': '5.41'}",CHEMBL1922211,,CHEMBL1922211,5.46,0,http://www.openphacts.org/units/Nanomolar,2536250,=,37,1,=,,IC50,nM,,3500.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,3500.0
267706,16267107,[],CHEMBL3707507,"Kinase Assay: The compounds from the examples below were investigated for their CDK2/cyclin E, CDK1/cyclin B, CDK4/cyclin D1 and CDK7/cyclin H, ERK-2, and PKA inhibitory activity. His6-tagged recombinant human cyclin-dependent kinases CDK1/cyclin B1, CDK2/cyclin E, CDK4 and CDK7/cyclin H were expressed in sf9 cells using a baculovirus expression system. Recombinant cyclin D1 was expressed in E. coli. Proteins were purified by metal chelate affinity chromatography to greater than 90% homogeneity. Kinase assays were performed in 96-well plates using recombinant CDK/cyclins, recombinant active ERK-2 (Upstate Biotechnology), or cyclic AMP-dependent kinase (PKA) catalytic subunit (Calbiochem Cat. 539487). Assays were performed in assay buffer (25 mM beta -glycerophosphate, 20 mM MOPS, 5 mM EGTA, 1 mM DTT, 1 mM Na3VO3, pH 7.4), into which were added 2-4 ug of active enzyme with appropriate substrates (purified histone H1 for CDK2, recombinant GST-retinoblastoma protein (residues 773-928) for CDK4.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,,,CHEMBL3639056,,2014.0,"{'bei': '13.72', 'le': '0.26', 'lle': '1.84', 'sei': '5.41'}",CHEMBL1922210,,CHEMBL1922210,5.46,0,http://www.openphacts.org/units/Nanomolar,2536249,=,37,1,=,,IC50,nM,,3500.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,3500.0
267701,16274639,[],CHEMBL3707507,"Kinase Assay: The compounds from the examples below were investigated for their CDK2/cyclin E, CDK1/cyclin B, CDK4/cyclin D1 and CDK7/cyclin H, ERK-2, and PKA inhibitory activity. His6-tagged recombinant human cyclin-dependent kinases CDK1/cyclin B1, CDK2/cyclin E, CDK4 and CDK7/cyclin H were expressed in sf9 cells using a baculovirus expression system. Recombinant cyclin D1 was expressed in E. coli. Proteins were purified by metal chelate affinity chromatography to greater than 90% homogeneity. Kinase assays were performed in 96-well plates using recombinant CDK/cyclins, recombinant active ERK-2 (Upstate Biotechnology), or cyclic AMP-dependent kinase (PKA) catalytic subunit (Calbiochem Cat. 539487). Assays were performed in assay buffer (25 mM beta -glycerophosphate, 20 mM MOPS, 5 mM EGTA, 1 mM DTT, 1 mM Na3VO3, pH 7.4), into which were added 2-4 ug of active enzyme with appropriate substrates (purified histone H1 for CDK2, recombinant GST-retinoblastoma protein (residues 773-928) for CDK4.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@H](C)O,,,CHEMBL3639056,,2014.0,"{'bei': '17.05', 'le': '0.32', 'lle': '3.31', 'sei': '6.25'}",CHEMBL1922218,,CHEMBL1922218,6.30,0,http://www.openphacts.org/units/Nanomolar,2536243,=,37,1,=,,IC50,nM,,500.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,500.0
267709,16284857,[],CHEMBL3707507,"Kinase Assay: The compounds from the examples below were investigated for their CDK2/cyclin E, CDK1/cyclin B, CDK4/cyclin D1 and CDK7/cyclin H, ERK-2, and PKA inhibitory activity. His6-tagged recombinant human cyclin-dependent kinases CDK1/cyclin B1, CDK2/cyclin E, CDK4 and CDK7/cyclin H were expressed in sf9 cells using a baculovirus expression system. Recombinant cyclin D1 was expressed in E. coli. Proteins were purified by metal chelate affinity chromatography to greater than 90% homogeneity. Kinase assays were performed in 96-well plates using recombinant CDK/cyclins, recombinant active ERK-2 (Upstate Biotechnology), or cyclic AMP-dependent kinase (PKA) catalytic subunit (Calbiochem Cat. 539487). Assays were performed in assay buffer (25 mM beta -glycerophosphate, 20 mM MOPS, 5 mM EGTA, 1 mM DTT, 1 mM Na3VO3, pH 7.4), into which were added 2-4 ug of active enzyme with appropriate substrates (purified histone H1 for CDK2, recombinant GST-retinoblastoma protein (residues 773-928) for CDK4.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(C)(C)O,,,CHEMBL3639056,,2014.0,"{'bei': '14.36', 'le': '0.27', 'lle': '2.13', 'sei': '5.47'}",CHEMBL1922123,,CHEMBL1922123,5.51,0,http://www.openphacts.org/units/Nanomolar,2536241,=,37,1,=,,IC50,nM,,3100.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,3100.0
267710,16286419,[],CHEMBL3707507,"Kinase Assay: The compounds from the examples below were investigated for their CDK2/cyclin E, CDK1/cyclin B, CDK4/cyclin D1 and CDK7/cyclin H, ERK-2, and PKA inhibitory activity. His6-tagged recombinant human cyclin-dependent kinases CDK1/cyclin B1, CDK2/cyclin E, CDK4 and CDK7/cyclin H were expressed in sf9 cells using a baculovirus expression system. Recombinant cyclin D1 was expressed in E. coli. Proteins were purified by metal chelate affinity chromatography to greater than 90% homogeneity. Kinase assays were performed in 96-well plates using recombinant CDK/cyclins, recombinant active ERK-2 (Upstate Biotechnology), or cyclic AMP-dependent kinase (PKA) catalytic subunit (Calbiochem Cat. 539487). Assays were performed in assay buffer (25 mM beta -glycerophosphate, 20 mM MOPS, 5 mM EGTA, 1 mM DTT, 1 mM Na3VO3, pH 7.4), into which were added 2-4 ug of active enzyme with appropriate substrates (purified histone H1 for CDK2, recombinant GST-retinoblastoma protein (residues 773-928) for CDK4.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(C)(C)O,,,CHEMBL3639056,,2014.0,"{'bei': '14.61', 'le': '0.27', 'lle': '2.22', 'sei': '5.56'}",CHEMBL1922212,,CHEMBL1922212,5.60,0,http://www.openphacts.org/units/Nanomolar,2536242,=,37,1,=,,IC50,nM,,2500.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,2500.0
267703,16299853,[],CHEMBL3707507,"Kinase Assay: The compounds from the examples below were investigated for their CDK2/cyclin E, CDK1/cyclin B, CDK4/cyclin D1 and CDK7/cyclin H, ERK-2, and PKA inhibitory activity. His6-tagged recombinant human cyclin-dependent kinases CDK1/cyclin B1, CDK2/cyclin E, CDK4 and CDK7/cyclin H were expressed in sf9 cells using a baculovirus expression system. Recombinant cyclin D1 was expressed in E. coli. Proteins were purified by metal chelate affinity chromatography to greater than 90% homogeneity. Kinase assays were performed in 96-well plates using recombinant CDK/cyclins, recombinant active ERK-2 (Upstate Biotechnology), or cyclic AMP-dependent kinase (PKA) catalytic subunit (Calbiochem Cat. 539487). Assays were performed in assay buffer (25 mM beta -glycerophosphate, 20 mM MOPS, 5 mM EGTA, 1 mM DTT, 1 mM Na3VO3, pH 7.4), into which were added 2-4 ug of active enzyme with appropriate substrates (purified histone H1 for CDK2, recombinant GST-retinoblastoma protein (residues 773-928) for CDK4.",B,,,BAO_0000190,BAO_0000219,cell-based format,CCC(O)[C@@H](CC)Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1,,,CHEMBL3639056,,2014.0,"{'bei': '15.54', 'le': '0.29', 'lle': '2.58', 'sei': '5.91'}",CHEMBL1922120,,CHEMBL1922120,5.96,0,http://www.openphacts.org/units/Nanomolar,2536245,=,37,1,=,,IC50,nM,,1100.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,1100.0
267705,16310964,[],CHEMBL3707507,"Kinase Assay: The compounds from the examples below were investigated for their CDK2/cyclin E, CDK1/cyclin B, CDK4/cyclin D1 and CDK7/cyclin H, ERK-2, and PKA inhibitory activity. His6-tagged recombinant human cyclin-dependent kinases CDK1/cyclin B1, CDK2/cyclin E, CDK4 and CDK7/cyclin H were expressed in sf9 cells using a baculovirus expression system. Recombinant cyclin D1 was expressed in E. coli. Proteins were purified by metal chelate affinity chromatography to greater than 90% homogeneity. Kinase assays were performed in 96-well plates using recombinant CDK/cyclins, recombinant active ERK-2 (Upstate Biotechnology), or cyclic AMP-dependent kinase (PKA) catalytic subunit (Calbiochem Cat. 539487). Assays were performed in assay buffer (25 mM beta -glycerophosphate, 20 mM MOPS, 5 mM EGTA, 1 mM DTT, 1 mM Na3VO3, pH 7.4), into which were added 2-4 ug of active enzyme with appropriate substrates (purified histone H1 for CDK2, recombinant GST-retinoblastoma protein (residues 773-928) for CDK4.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)C,,,CHEMBL3639056,,2014.0,"{'bei': '14.23', 'le': '0.27', 'lle': '2.04', 'sei': '5.61'}",CHEMBL1922121,,CHEMBL1922121,5.66,0,http://www.openphacts.org/units/Nanomolar,2536246,=,37,1,=,,IC50,nM,,2200.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,2200.0
267704,16313046,[],CHEMBL3707507,"Kinase Assay: The compounds from the examples below were investigated for their CDK2/cyclin E, CDK1/cyclin B, CDK4/cyclin D1 and CDK7/cyclin H, ERK-2, and PKA inhibitory activity. His6-tagged recombinant human cyclin-dependent kinases CDK1/cyclin B1, CDK2/cyclin E, CDK4 and CDK7/cyclin H were expressed in sf9 cells using a baculovirus expression system. Recombinant cyclin D1 was expressed in E. coli. Proteins were purified by metal chelate affinity chromatography to greater than 90% homogeneity. Kinase assays were performed in 96-well plates using recombinant CDK/cyclins, recombinant active ERK-2 (Upstate Biotechnology), or cyclic AMP-dependent kinase (PKA) catalytic subunit (Calbiochem Cat. 539487). Assays were performed in assay buffer (25 mM beta -glycerophosphate, 20 mM MOPS, 5 mM EGTA, 1 mM DTT, 1 mM Na3VO3, pH 7.4), into which were added 2-4 ug of active enzyme with appropriate substrates (purified histone H1 for CDK2, recombinant GST-retinoblastoma protein (residues 773-928) for CDK4.",B,,,BAO_0000190,BAO_0000219,cell-based format,CCC(O)[C@H](CC)Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1,,,CHEMBL3639056,,2014.0,"{'bei': '15.19', 'le': '0.28', 'lle': '2.44', 'sei': '5.78'}",CHEMBL1922209,,CHEMBL1922209,5.82,0,http://www.openphacts.org/units/Nanomolar,2536248,=,37,1,=,,IC50,nM,,1500.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,1500.0
267702,16335599,[],CHEMBL3707507,"Kinase Assay: The compounds from the examples below were investigated for their CDK2/cyclin E, CDK1/cyclin B, CDK4/cyclin D1 and CDK7/cyclin H, ERK-2, and PKA inhibitory activity. His6-tagged recombinant human cyclin-dependent kinases CDK1/cyclin B1, CDK2/cyclin E, CDK4 and CDK7/cyclin H were expressed in sf9 cells using a baculovirus expression system. Recombinant cyclin D1 was expressed in E. coli. Proteins were purified by metal chelate affinity chromatography to greater than 90% homogeneity. Kinase assays were performed in 96-well plates using recombinant CDK/cyclins, recombinant active ERK-2 (Upstate Biotechnology), or cyclic AMP-dependent kinase (PKA) catalytic subunit (Calbiochem Cat. 539487). Assays were performed in assay buffer (25 mM beta -glycerophosphate, 20 mM MOPS, 5 mM EGTA, 1 mM DTT, 1 mM Na3VO3, pH 7.4), into which were added 2-4 ug of active enzyme with appropriate substrates (purified histone H1 for CDK2, recombinant GST-retinoblastoma protein (residues 773-928) for CDK4.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,,,CHEMBL3639056,,2014.0,"{'bei': '15.93', 'le': '0.30', 'lle': '2.90', 'sei': '5.84'}",CHEMBL1922219,,CHEMBL1922219,5.89,0,http://www.openphacts.org/units/Nanomolar,2536244,=,37,1,=,,IC50,nM,,1300.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,1300.0
308355,16346000,[],CHEMBL3707762,"In Vitro Kinase Inhibition Assay: In vitro kinase assay analysis may be performed using standard techniques described in the art. These techniques are also used by commercial services providers in order to offer in vitro kinase activity assay services, e.g. the assays offered by Millipore Inc. (worldwide website www(dot)millipore.com), ProQinase GmbH (worldwide website www(dot)proqinase.de) and others. All kinase assays were performed in 96-well FlashPlates from Perkin Elmer/NEN (Boston, Mass., USA) in a 50ul reaction volume. The reaction mixture was pipetted in four steps in the following order: 20ul of assay buffer (standard buffer),5ul of ATP solution (in H2O, 5 ul of test compound (in 10% DMSO), 10ul of substrate/10ul of enzyme solution (premixed)The assay for all enzymes contained 60 mM HEPES-NaOH (pH 7.5), 3 mM MgCl2, 3 mM MnCl2, 3uM Na-Orthovanadate, 1.2 mM DTT, 50 ug/ml PEG2000, 1 uM [33P]-ATP (approx. 5x1005 cpm per well).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(F)ccc1-c1ccnc(NC(=O)C2CCC(NC(C)=O)C2)c1,,,CHEMBL3638701,,2015.0,,CHEMBL3673435,,CHEMBL3673435,,0,http://www.openphacts.org/units/Nanomolar,2548890,>,37,1,>,,IC50,nM,,5000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,5000.0
267707,16346439,[],CHEMBL3707507,"Kinase Assay: The compounds from the examples below were investigated for their CDK2/cyclin E, CDK1/cyclin B, CDK4/cyclin D1 and CDK7/cyclin H, ERK-2, and PKA inhibitory activity. His6-tagged recombinant human cyclin-dependent kinases CDK1/cyclin B1, CDK2/cyclin E, CDK4 and CDK7/cyclin H were expressed in sf9 cells using a baculovirus expression system. Recombinant cyclin D1 was expressed in E. coli. Proteins were purified by metal chelate affinity chromatography to greater than 90% homogeneity. Kinase assays were performed in 96-well plates using recombinant CDK/cyclins, recombinant active ERK-2 (Upstate Biotechnology), or cyclic AMP-dependent kinase (PKA) catalytic subunit (Calbiochem Cat. 539487). Assays were performed in assay buffer (25 mM beta -glycerophosphate, 20 mM MOPS, 5 mM EGTA, 1 mM DTT, 1 mM Na3VO3, pH 7.4), into which were added 2-4 ug of active enzyme with appropriate substrates (purified histone H1 for CDK2, recombinant GST-retinoblastoma protein (residues 773-928) for CDK4.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(C)(C)C,,,CHEMBL3639056,,2014.0,"{'bei': '14.08', 'le': '0.26', 'lle': '1.79', 'sei': '5.75'}",CHEMBL1922122,,CHEMBL1922122,5.80,0,http://www.openphacts.org/units/Nanomolar,2536247,=,37,1,=,,IC50,nM,,1600.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,1600.0
308354,16347826,[],CHEMBL3707762,"In Vitro Kinase Inhibition Assay: In vitro kinase assay analysis may be performed using standard techniques described in the art. These techniques are also used by commercial services providers in order to offer in vitro kinase activity assay services, e.g. the assays offered by Millipore Inc. (worldwide website www(dot)millipore.com), ProQinase GmbH (worldwide website www(dot)proqinase.de) and others. All kinase assays were performed in 96-well FlashPlates from Perkin Elmer/NEN (Boston, Mass., USA) in a 50ul reaction volume. The reaction mixture was pipetted in four steps in the following order: 20ul of assay buffer (standard buffer),5ul of ATP solution (in H2O, 5 ul of test compound (in 10% DMSO), 10ul of substrate/10ul of enzyme solution (premixed)The assay for all enzymes contained 60 mM HEPES-NaOH (pH 7.5), 3 mM MgCl2, 3 mM MnCl2, 3uM Na-Orthovanadate, 1.2 mM DTT, 50 ug/ml PEG2000, 1 uM [33P]-ATP (approx. 5x1005 cpm per well).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(F)ccc1-c1ccnc(NC(=O)[C@H]2CCC[C@@H](NC(C)=O)C2)c1,,,CHEMBL3638701,,2015.0,,CHEMBL3673434,,CHEMBL3673434,,0,http://www.openphacts.org/units/Nanomolar,2548889,>,37,1,>,,IC50,nM,,5000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,5000.0
,16507265,[],CHEMBL3777659,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,,CHEMBL3774312,Eur. J. Med. Chem.,2016.0,,CHEMBL189963,PALBOCICLIB,CHEMBL189963,,0,http://www.openphacts.org/units/Nanomolar,2763254,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,10.0
